customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C06600,Female,No,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card,77.43,3692.03,0
C06601,Female,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.38,920.81,0
C06602,Female,No,No,Yes,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,76.25,269.85,1
C06603,Female,No,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.92,4440.78,1
C06604,Female,No,No,Yes,56,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer,65.81,3690.75,0
C06605,Male,No,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,83.93,5597.5,0
C06606,Female,No,No,No,19,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,80.66,1455.62,1
C06607,Male,No,No,No,26,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.25,2115.42,0
C06608,Female,No,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.32,422.68,0
C06609,Female,No,Yes,No,41,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,83.16,3411.43,1
C06610,Female,No,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card,95.46,2775.44,0
C06611,Male,No,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1121.64,0
C06612,Female,No,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.35,407.73,0
C06613,Male,No,Yes,No,9,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,76.8,647.19,1
C06614,Female,Yes,Yes,No,32,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,43.18,1343.42,1
C06615,Male,No,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,108.55,5802.32,0
C06616,Female,No,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,91.66,2762.39,1
C06617,Female,No,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.75,1133.69,1
C06618,Male,No,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,97.33,3580.2,0
C06619,Female,No,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,79.45,3346.28,1
C06620,Female,Yes,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,71.32,172.23,1
C06621,Male,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,29.96,650.41,0
C06622,Female,No,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer,94.49,4584.21,0
C06623,Female,No,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,101.74,2255.76,1
C06624,Female,No,Yes,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,77.86,1166.07,0
C06625,Female,Yes,Yes,No,62,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,58.77,3545.01,0
C06626,Male,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,88.63,4044.59,1
C06627,Male,No,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer,81.79,2019.89,0
C06628,Male,Yes,Yes,No,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,90.34,3406.06,1
C06629,Female,Yes,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.56,250.98,0
C06630,Male,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.77,152.01,0
C06631,Male,No,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card,87.84,4454.6,0
C06632,Female,No,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,87.25,415.52,1
C06633,Male,Yes,Yes,No,70,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,58.57,4059.07,0
C06634,Male,No,No,Yes,25,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,76.24,1933.91,1
C06635,Male,No,No,No,64,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,89.79,5690.66,0
C06636,Female,No,No,No,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.21,2216.45,1
C06637,Female,No,No,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3433.83,1
C06638,Male,No,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,75.19,412.74,1
C06639,Male,No,Yes,Yes,50,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,65.82,3306.4,0
C06640,Female,No,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card,66.71,967.27,0
C06641,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.17,905.56,1
C06642,Male,No,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.21,1187.34,0
C06643,Female,No,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,77.0,2459.76,0
C06644,Female,No,No,No,53,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,74.33,4007.08,0
C06645,Male,No,Yes,No,27,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,66.26,1800.07,0
C06646,Female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,19.47,1006.26,0
C06647,Female,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,24.55,270.39,0
C06648,Female,No,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,83.19,176.51,1
C06649,Male,No,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.41,3013.06,1
C06650,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.56,3264.23,0
C06651,Male,No,Yes,Yes,21,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,61.64,1309.48,0
C06652,Male,No,No,No,54,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,80.32,4416.86,0
C06653,Male,No,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.74,3420.35,1
C06654,Male,No,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,107.65,3930.5,1
C06655,Male,No,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.89,885.08,0
C06656,Female,No,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.15,1655.38,0
C06657,Male,No,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,102.61,3713.72,0
C06658,Male,Yes,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,98.91,3537.8,1
C06659,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,21.75,500.4,0
C06660,Female,No,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.52,895.56,0
C06661,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.97,286.08,1
C06662,Male,No,No,No,38,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.61,3013.36,1
C06663,Female,No,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,31.18,1699.56,0
C06664,Male,No,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,95.45,1563.22,1
C06665,Female,No,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,73.02,3290.96,0
C06666,Male,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,83.31,4285.84,0
C06667,Male,No,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,89.33,4829.74,0
C06668,Female,No,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.45,3252.87,1
C06669,Female,No,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.17,1701.06,0
C06670,Male,Yes,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,102.81,1166.81,1
C06671,Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,96.58,3141.75,0
C06672,Female,No,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card,86.37,3879.62,1
C06673,Male,No,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,106.02,2597.04,1
C06674,Female,No,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.72,4523.63,1
C06675,Male,No,No,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,87.9,2044.88,1
C06676,Female,No,Yes,Yes,5,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.75,348.71,1
C06677,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.74,202.13,0
C06678,Male,No,Yes,Yes,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.79,1064.33,0
C06679,Female,No,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,76.65,1589.5,1
C06680,Female,No,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,78.53,1578.01,1
C06681,Male,No,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,99.79,4510.29,0
C06682,Male,Yes,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.59,171.93,1
C06683,Male,Yes,No,Yes,13,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,61.22,703.24,1
C06684,Male,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.3,173.27,0
C06685,Female,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.16,800.41,0
C06686,Female,No,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,29.76,1486.57,0
C06687,Male,Yes,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,96.26,602.69,1
C06688,Male,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,31.97,938.75,0
C06689,Male,No,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,76.51,3674.38,0
C06690,Female,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,29.35,2049.45,0
C06691,Female,No,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,87.78,1840.65,1
C06692,Female,No,Yes,Yes,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,104.56,7285.96,0
C06693,Male,No,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.01,1430.31,0
C06694,Male,No,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.6,4041.89,1
C06695,Female,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.62,1049.17,0
C06696,Female,Yes,Yes,Yes,16,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.88,1182.8,1
C06697,Female,No,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.39,890.93,1
C06698,Female,No,No,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,84.65,3957.06,0
C06699,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,93.77,6600.37,1
C06700,Male,No,No,No,49,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,94.15,4651.87,0
C06701,Female,No,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,91.75,2904.27,1
C06702,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,22.53,755.74,0
C06703,Male,Yes,Yes,Yes,32,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card,62.1,1942.74,0
C06704,Female,Yes,No,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,105.41,7194.67,1
C06705,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,100.89,5127.88,0
C06706,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,78.61,4740.43,0
C06707,Female,No,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,99.66,1513.69,0
C06708,Male,No,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,71.61,1594.15,0
C06709,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card,59.28,2211.16,0
C06710,Female,Yes,No,No,33,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer,78.12,2566.94,0
C06711,Female,No,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,94.66,5593.6,1
C06712,Male,No,No,No,53,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,93.21,4950.07,0
C06713,Female,Yes,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,87.72,5369.72,0
C06714,Male,Yes,No,Yes,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.31,1973.79,1
C06715,Male,No,No,No,3,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,70.05,249.71,1
C06716,Male,No,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,75.94,4702.02,0
C06717,Male,No,Yes,Yes,20,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,89.41,1819.37,0
C06718,Male,No,Yes,Yes,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,70.64,2592.2,0
C06719,Male,No,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,80.96,2836.94,0
C06720,Female,No,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,75.28,216.11,1
C06721,Female,No,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,30.01,242.66,0
C06722,Female,No,Yes,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,96.19,4004.1,0
C06723,Female,No,No,No,58,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,77.99,4561.16,0
C06724,Female,No,No,No,44,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,69.64,3102.13,0
C06725,Female,No,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.68,1134.77,0
C06726,Female,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.01,487.11,0
C06727,Female,No,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,84.86,1666.45,1
C06728,Female,Yes,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,91.73,5305.58,0
C06729,Male,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,20.56,1300.84,0
C06730,Male,No,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,80.73,1653.68,1
C06731,Male,No,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,83.41,1631.5,1
C06732,Male,Yes,Yes,Yes,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.28,1718.53,1
C06733,Male,No,Yes,No,50,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card,74.1,3667.33,0
C06734,Male,No,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,106.17,5419.59,1
C06735,Female,Yes,No,No,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.12,279.2,1
C06736,Male,No,No,Yes,58,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,65.41,3847.44,0
C06737,Female,No,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,71.89,4635.71,0
C06738,Male,No,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,22.28,583.44,0
C06739,Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.95,3355.79,1
C06740,Female,No,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,34.42,1882.19,0
C06741,Male,No,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,81.13,4869.39,0
C06742,Female,No,Yes,No,40,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.12,3508.09,0
C06743,Female,No,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,99.26,684.6,1
C06744,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,95.07,4954.39,0
C06745,Female,No,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,83.74,1433.29,0
C06746,Female,No,No,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,55.16,1314.94,0
C06747,Male,No,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,77.96,588.63,0
C06748,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,28.0,755.91,0
C06749,Female,Yes,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.28,4162.19,1
C06750,Male,No,Yes,No,34,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,82.57,2817.49,0
C06751,Female,No,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.56,1074.96,0
C06752,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,69.61,999.04,0
C06753,Male,No,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,107.78,338.23,1
C06754,Male,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,85.32,2522.71,0
C06755,Female,No,No,Yes,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,83.19,264.08,1
C06756,Female,No,No,No,52,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.14,4278.45,0
C06757,Male,No,No,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer,66.64,4878.87,0
C06758,Male,No,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.76,992.16,0
C06759,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.19,2231.32,1
C06760,Female,No,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.36,1065.15,1
